0,2.3200000000000998e-05,mergesort
0,1.8299999999998873e-05,builtin
1,6.699999999998374e-06,mergesort
1,4.799999999999249e-06,builtin
2,6.589999999997986e-05,mergesort
2,5.300000000013627e-06,builtin
3,4.090000000001037e-05,mergesort
3,4.2000000000097515e-06,builtin
4,0.00016320000000000223,mergesort
4,5.800000000000249e-06,builtin
5,7.070000000000687e-05,mergesort
5,3.899999999973369e-06,builtin
6,8.370000000001987e-05,mergesort
6,4.499999999990623e-06,builtin
7,0.00010040000000000049,mergesort
7,4.199999999981996e-06,builtin
8,0.0005604999999999916,mergesort
8,6.699999999998374e-06,builtin
9,0.0001593000000000011,mergesort
9,6.200000000011752e-06,builtin
10,0.0001386999999999916,mergesort
10,5.499999999991623e-06,builtin
11,7.840000000000624e-05,mergesort
11,2.9999999999752447e-06,builtin
12,8.139999999998149e-05,mergesort
12,3.2999999999838714e-06,builtin
13,8.890000000000287e-05,mergesort
13,3.100000000005876e-06,builtin
14,9.490000000000887e-05,mergesort
14,3.7999999999982492e-06,builtin
15,0.00010330000000000061,mergesort
15,3.899999999973369e-06,builtin
16,0.00027059999999998197,mergesort
16,5.900000000003125e-06,builtin
17,0.00018699999999999273,mergesort
17,4.600000000021254e-06,builtin
18,0.00019940000000001623,mergesort
18,4.399999999987747e-06,builtin
19,0.00021709999999999785,mergesort
19,6.0999999999811205e-06,builtin
20,0.00022419999999997997,mergesort
20,5.300000000013627e-06,builtin
21,0.0002616000000000007,mergesort
21,4.599999999993498e-06,builtin
22,0.00012099999999998223,mergesort
22,3.599999999992498e-06,builtin
23,0.00012529999999999486,mergesort
23,4.000000000004e-06,builtin
24,0.00012819999999999498,mergesort
24,4.000000000004e-06,builtin
25,0.00017020000000000923,mergesort
25,5.2999999999858716e-06,builtin
26,0.00014649999999999386,mergesort
26,4.499999999990623e-06,builtin
27,0.0001517000000000046,mergesort
27,4.699999999996374e-06,builtin
28,0.00015509999999999136,mergesort
28,4.599999999993498e-06,builtin
29,0.0002648999999999846,mergesort
29,5.800000000000249e-06,builtin
30,0.00026780000000001247,mergesort
30,6.199999999983996e-06,builtin
31,0.0002476000000000145,mergesort
31,5.399999999988747e-06,builtin
32,0.0001830999999999916,mergesort
32,5.200000000010752e-06,builtin
33,0.00018299999999998873,mergesort
33,5.2999999999858716e-06,builtin
34,0.00018760000000000998,mergesort
34,5.500000000019378e-06,builtin
35,0.0001780999999999866,mergesort
35,5.2999999999858716e-06,builtin
36,0.00015999999999999348,mergesort
36,4.399999999987747e-06,builtin
37,0.00016320000000000223,mergesort
37,4.799999999999249e-06,builtin
38,0.0002884999999999971,mergesort
38,1.3200000000018752e-05,builtin
39,0.00044649999999998857,mergesort
39,8.100000000010876e-06,builtin
40,0.00035839999999998096,mergesort
40,6.8000000000012495e-06,builtin
41,0.0002908000000000077,mergesort
41,5.300000000013627e-06,builtin
42,0.0001890999999999976,mergesort
42,5.699999999997374e-06,builtin
43,0.0001945000000000141,mergesort
43,5.300000000013627e-06,builtin
44,0.0001996999999999971,mergesort
44,5.599999999994498e-06,builtin
45,0.00019890000000000185,mergesort
45,4.699999999996374e-06,builtin
46,0.00017420000000001323,mergesort
46,5.100000000007876e-06,builtin
47,0.00017459999999999698,mergesort
47,4.599999999993498e-06,builtin
48,0.00026609999999999134,mergesort
48,6.100000000008876e-06,builtin
49,0.00029919999999999947,mergesort
49,5.599999999994498e-06,builtin
50,0.0002829000000000026,mergesort
50,5.399999999988747e-06,builtin
51,0.00019240000000000923,mergesort
51,5.100000000007876e-06,builtin
52,0.0001951000000000036,mergesort
52,5.400000000016503e-06,builtin
53,0.0005105999999999999,mergesort
53,1.0399999999993748e-05,builtin
54,0.0005853999999999859,mergesort
54,1.2099999999987121e-05,builtin
55,0.00042820000000001746,mergesort
55,8.300000000016627e-06,builtin
56,0.00044349999999998557,mergesort
56,1.0199999999987996e-05,builtin
57,0.0004175000000000151,mergesort
57,7.299999999987872e-06,builtin
58,0.00041560000000001596,mergesort
58,9.000000000009e-06,builtin
59,0.00041960000000001996,mergesort
59,1.0599999999999499e-05,builtin
60,0.000785900000000006,mergesort
60,9.900000000007125e-06,builtin
61,0.00047969999999999957,mergesort
61,7.399999999990747e-06,builtin
62,0.0004457000000000211,mergesort
62,1.0199999999987996e-05,builtin
63,0.00043950000000000933,mergesort
63,6.599999999995498e-06,builtin
64,0.00033440000000001247,mergesort
64,7.399999999990747e-06,builtin
65,0.0003347999999999962,mergesort
65,7.499999999993623e-06,builtin
66,0.00038540000000000796,mergesort
66,7.399999999990747e-06,builtin
67,0.0004095999999999822,mergesort
67,7.850000000000912e-05,builtin
68,0.0007156000000000107,mergesort
68,1.1900000000009126e-05,builtin
69,0.0009913999999999756,mergesort
69,1.76000000000065e-05,builtin
70,0.0013895000000000157,mergesort
70,1.2099999999987121e-05,builtin
71,0.0008248000000000144,mergesort
71,1.280000000000725e-05,builtin
72,0.0006837000000000093,mergesort
72,1.3000000000013001e-05,builtin
73,0.0007024000000000197,mergesort
73,9.000000000009e-06,builtin
74,0.0007400000000000184,mergesort
74,2.8900000000026127e-05,builtin
75,0.0007043000000000188,mergesort
75,1.3000000000013001e-05,builtin
76,0.0006319999999999937,mergesort
76,1.289999999998237e-05,builtin
77,0.0007582999999999895,mergesort
77,1.2600000000001499e-05,builtin
78,0.0007994999999999808,mergesort
78,1.7199999999994997e-05,builtin
79,0.0007727999999999902,mergesort
79,2.5100000000000122e-05,builtin
80,0.0007179999999999964,mergesort
80,1.4500000000000624e-05,builtin
81,0.000660899999999992,mergesort
81,1.6500000000002624e-05,builtin
82,0.0008766000000000052,mergesort
82,1.8500000000004624e-05,builtin
83,0.0008139000000000063,mergesort
83,1.6999999999989246e-05,builtin
84,0.0007442999999999755,mergesort
84,1.2700000000004374e-05,builtin
85,0.0008390000000000064,mergesort
85,1.1199999999988997e-05,builtin
86,0.0006136999999999948,mergesort
86,1.4200000000019752e-05,builtin
87,0.0011551999999999951,mergesort
87,1.4700000000006375e-05,builtin
88,0.0005208999999999908,mergesort
88,9.900000000007125e-06,builtin
89,0.000771899999999992,mergesort
89,1.4000000000014001e-05,builtin
90,0.0009856000000000031,mergesort
90,3.649999999999487e-05,builtin
91,0.0009103999999999779,mergesort
91,1.2199999999989997e-05,builtin
92,0.0006763999999999937,mergesort
92,1.0199999999987996e-05,builtin
93,0.0008097999999999994,mergesort
93,1.2999999999985246e-05,builtin
94,0.000782900000000003,mergesort
94,1.380000000000825e-05,builtin
95,0.0008782999999999985,mergesort
95,1.7199999999994997e-05,builtin
96,0.0005464000000000024,mergesort
96,1.0999999999983245e-05,builtin
97,0.0005475000000000063,mergesort
97,1.0199999999987996e-05,builtin
98,0.0009440000000000004,mergesort
98,1.3999999999986246e-05,builtin
99,0.0009335000000000038,mergesort
99,1.4900000000012126e-05,builtin
100,0.0008644000000000152,mergesort
100,1.4099999999989121e-05,builtin
101,0.0008768000000000109,mergesort
101,1.56000000000045e-05,builtin
102,0.0009719000000000255,mergesort
102,1.650000000003038e-05,builtin
103,0.0009234000000000187,mergesort
103,1.709999999999212e-05,builtin
104,0.0005850000000000022,mergesort
104,1.780000000001225e-05,builtin
105,0.00035720000000000196,mergesort
105,1.0999999999983245e-05,builtin
106,0.00044509999999997607,mergesort
106,1.1399999999994748e-05,builtin
107,0.0005803999999999809,mergesort
107,1.0400000000021503e-05,builtin
108,0.0003678000000000292,mergesort
108,1.0500000000024379e-05,builtin
109,0.0005106999999999751,mergesort
109,1.2099999999959365e-05,builtin
110,0.0006994000000000167,mergesort
110,1.4999999999987246e-05,builtin
111,0.0006801000000000168,mergesort
111,1.3300000000049383e-05,builtin
112,0.0006359999999999699,mergesort
112,1.1300000000047383e-05,builtin
113,0.0007310999999999845,mergesort
113,1.2799999999979494e-05,builtin
114,0.0009832999999999648,mergesort
114,2.7200000000004998e-05,builtin
115,0.0011009999999999631,mergesort
115,2.2800000000045006e-05,builtin
116,0.0005351000000000106,mergesort
116,1.4100000000016877e-05,builtin
117,0.00046239999999997394,mergesort
117,1.2799999999979494e-05,builtin
118,0.00040319999999999245,mergesort
118,1.1900000000009126e-05,builtin
119,0.0004106999999999861,mergesort
119,1.2100000000014877e-05,builtin
120,0.001163499999999984,mergesort
120,4.379999999998274e-05,builtin
121,0.000978400000000046,mergesort
121,2.16000000000105e-05,builtin
122,0.0009539000000000075,mergesort
122,1.3499999999999623e-05,builtin
123,0.0007592000000000154,mergesort
123,1.6599999999977744e-05,builtin
124,0.0009755999999999654,mergesort
124,1.5700000000007375e-05,builtin
125,0.0004784999999999928,mergesort
125,1.3700000000005375e-05,builtin
126,0.0005547000000000191,mergesort
126,2.1099999999996122e-05,builtin
127,0.0014617999999999576,mergesort
127,2.0000000000020002e-05,builtin
128,0.001492300000000002,mergesort
128,2.7900000000025127e-05,builtin
129,0.00047720000000001095,mergesort
129,1.6100000000018877e-05,builtin
130,0.00045629999999996507,mergesort
130,1.3399999999996748e-05,builtin
131,0.0004542000000000157,mergesort
131,1.3499999999999623e-05,builtin
132,0.0009629999999999916,mergesort
132,1.5900000000013126e-05,builtin
133,0.0007780000000000009,mergesort
133,1.4500000000028379e-05,builtin
134,0.0007893999999999957,mergesort
134,1.4599999999975743e-05,builtin
135,0.0008372999999999853,mergesort
135,1.4799999999981495e-05,builtin
136,0.0008006000000000402,mergesort
136,1.470000000003413e-05,builtin
137,0.0007882000000000167,mergesort
137,1.489999999998437e-05,builtin
138,0.0007561999999999847,mergesort
138,1.6999999999989246e-05,builtin
139,0.00048589999999998357,mergesort
139,1.3600000000002499e-05,builtin
140,0.0005193000000000003,mergesort
140,1.4799999999981495e-05,builtin
141,0.0007780000000000009,mergesort
141,1.5299999999995872e-05,builtin
142,0.0008467999999999809,mergesort
142,1.579999999995474e-05,builtin
143,0.0008286000000000127,mergesort
143,2.9700000000021376e-05,builtin
144,0.0008708000000000049,mergesort
144,1.6300000000024628e-05,builtin
145,0.0008483999999999714,mergesort
145,1.580000000001025e-05,builtin
146,0.0009051999999999949,mergesort
146,1.5899999999957615e-05,builtin
147,0.000803499999999957,mergesort
147,1.6100000000018877e-05,builtin
148,0.0005221000000000253,mergesort
148,1.4699999999978619e-05,builtin
149,0.0015553000000000372,mergesort
149,1.909999999999412e-05,builtin
150,0.0017537000000000247,mergesort
150,8.669999999999511e-05,builtin
151,0.0011017999999999861,mergesort
151,1.8000000000018e-05,builtin
152,0.0005403000000000491,mergesort
152,1.6400000000027504e-05,builtin
153,0.0005817000000000183,mergesort
153,1.6599999999977744e-05,builtin
154,0.0006013000000000268,mergesort
154,1.6799999999983495e-05,builtin
155,0.0006066000000000127,mergesort
155,1.7500000000003624e-05,builtin
156,0.0005561000000000038,mergesort
156,1.5700000000007375e-05,builtin
157,0.0005542000000000047,mergesort
157,1.6200000000021753e-05,builtin
158,0.001720300000000008,mergesort
158,3.409999999998137e-05,builtin
159,0.001857500000000012,mergesort
159,3.090000000000037e-05,builtin
160,0.0018710000000000115,mergesort
160,3.0099999999977367e-05,builtin
161,0.0009621000000000213,mergesort
161,2.8099999999975367e-05,builtin
162,0.0005746000000000362,mergesort
162,1.690000000004188e-05,builtin
163,0.0007021999999999862,mergesort
163,1.8799999999985495e-05,builtin
164,0.0005846999999999936,mergesort
164,1.7500000000003624e-05,builtin
165,0.0010069999999999801,mergesort
165,2.180000000001625e-05,builtin
166,0.0010217999999999616,mergesort
166,1.870000000003813e-05,builtin
167,0.000990800000000014,mergesort
167,1.76000000000065e-05,builtin
168,0.0010163000000000255,mergesort
168,1.8100000000020877e-05,builtin
169,0.0010089999999999821,mergesort
169,1.6999999999989246e-05,builtin
170,0.0006095000000000406,mergesort
170,1.8999999999991246e-05,builtin
171,0.0006366000000000427,mergesort
171,1.9899999999961615e-05,builtin
172,0.0006115000000000426,mergesort
172,1.909999999999412e-05,builtin
173,0.0006152999999999853,mergesort
173,1.8100000000020877e-05,builtin
174,0.0010423999999999989,mergesort
174,1.909999999999412e-05,builtin
175,0.002056100000000005,mergesort
175,3.049999999998887e-05,builtin
176,0.0021303000000000294,mergesort
176,3.399999999997849e-05,builtin
177,0.0010860999999999787,mergesort
177,2.1500000000007624e-05,builtin
178,0.0010596999999999968,mergesort
178,1.940000000000275e-05,builtin
179,0.0010777000000000148,mergesort
179,2.0200000000025753e-05,builtin
180,0.0011031000000000235,mergesort
180,2.0100000000022877e-05,builtin
181,0.0010824000000000389,mergesort
181,2.2199999999972242e-05,builtin
182,0.0008739000000000385,mergesort
182,2.0299999999973117e-05,builtin
183,0.0006707999999999714,mergesort
183,1.9899999999961615e-05,builtin
184,0.0021741999999999595,mergesort
184,3.300000000000525e-05,builtin
185,0.0022123000000000004,mergesort
185,3.7500000000023626e-05,builtin
186,0.002263000000000015,mergesort
186,3.340000000001675e-05,builtin
187,0.0009218000000000282,mergesort
187,2.269999999998662e-05,builtin
188,0.0007100999999999913,mergesort
188,2.1500000000007624e-05,builtin
189,0.0007024999999999948,mergesort
189,2.0200000000025753e-05,builtin
190,0.0007214000000000387,mergesort
190,2.089999999999037e-05,builtin
191,0.0006906999999999885,mergesort
191,1.9900000000017126e-05,builtin
192,0.0006885000000000363,mergesort
192,2.0399999999975993e-05,builtin
193,0.0011341999999999741,mergesort
193,3.580000000003025e-05,builtin
194,0.0011663999999999564,mergesort
194,2.140000000000475e-05,builtin
195,0.0017237999999999976,mergesort
195,3.8599999999999746e-05,builtin
196,0.0020939999999999848,mergesort
196,5.850000000001687e-05,builtin
197,0.0024138000000000215,mergesort
197,3.710000000001212e-05,builtin
198,0.001959299999999997,mergesort
198,2.4199999999974242e-05,builtin
199,0.0012160999999999977,mergesort
199,2.36000000000125e-05,builtin
200,0.0012072999999999667,mergesort
200,2.16000000000105e-05,builtin
201,0.0012482000000000326,mergesort
201,2.2400000000033504e-05,builtin
202,0.001290699999999978,mergesort
202,2.2999999999995246e-05,builtin
